[INFO 1635535932.762329300] [wave_filter_node]: listened estimated state: {position: {x: 1.925825, y: 1.594007, psi: 0.999971}, velocity: {u: 1.000309, v: -0.001475, r: 0.000053}, time: 1.100000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535932.763481100] [wave_filter_node]: published filtered state: {position: {x: 1.925825, y: 1.594007, psi: 0.999971}, velocity: {u: 1.000309, v: -0.001475, r: 0.000053}, time: 1.100000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535932.770953400] [wave_filter_node]: listened estimated state: {position: {x: 2.010188, y: 1.648083, psi: 0.999965}, velocity: {u: 1.000679, v: -0.001619, r: 0.000058}, time: 1.200000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535932.772153800] [wave_filter_node]: published filtered state: {position: {x: 2.010188, y: 1.648083, psi: 0.999965}, velocity: {u: 1.000679, v: -0.001619, r: 0.000058}, time: 1.200000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535932.780489500] [wave_filter_node]: listened estimated state: {position: {x: 2.094617, y: 1.702190, psi: 0.999959}, velocity: {u: 1.001090, v: -0.001768, r: 0.000063}, time: 1.300000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535932.781898200] [wave_filter_node]: published filtered state: {position: {x: 2.094617, y: 1.702190, psi: 0.999959}, velocity: {u: 1.001090, v: -0.001768, r: 0.000063}, time: 1.300000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535932.790117300] [wave_filter_node]: listened estimated state: {position: {x: 2.179117, y: 1.756331, psi: 0.999952}, velocity: {u: 1.001529, v: -0.001921, r: 0.000068}, time: 1.400000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535932.791264300] [wave_filter_node]: published filtered state: {position: {x: 2.179117, y: 1.756331, psi: 0.999952}, velocity: {u: 1.001529, v: -0.001921, r: 0.000068}, time: 1.400000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535932.799823800] [wave_filter_node]: listened estimated state: {position: {x: 2.263693, y: 1.810508, psi: 0.999945}, velocity: {u: 1.001983, v: -0.002079, r: 0.000073}, time: 1.500000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535932.801232800] [wave_filter_node]: published filtered state: {position: {x: 2.263693, y: 1.810508, psi: 0.999945}, velocity: {u: 1.001983, v: -0.002079, r: 0.000073}, time: 1.500000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535932.809459300] [wave_filter_node]: listened estimated state: {position: {x: 2.348346, y: 1.864719, psi: 0.999938}, velocity: {u: 1.002436, v: -0.002243, r: 0.000077}, time: 1.600000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535932.810594800] [wave_filter_node]: published filtered state: {position: {x: 2.348346, y: 1.864719, psi: 0.999938}, velocity: {u: 1.002436, v: -0.002243, r: 0.000077}, time: 1.600000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535932.818735600] [wave_filter_node]: listened estimated state: {position: {x: 2.433074, y: 1.918962, psi: 0.999930}, velocity: {u: 1.002872, v: -0.002414, r: 0.000082}, time: 1.700000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535932.820198500] [wave_filter_node]: published filtered state: {position: {x: 2.433074, y: 1.918962, psi: 0.999930}, velocity: {u: 1.002872, v: -0.002414, r: 0.000082}, time: 1.700000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535932.827747100] [wave_filter_node]: listened estimated state: {position: {x: 2.517877, y: 1.973236, psi: 0.999922}, velocity: {u: 1.003272, v: -0.002593, r: 0.000087}, time: 1.800000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535932.828830400] [wave_filter_node]: published filtered state: {position: {x: 2.517877, y: 1.973236, psi: 0.999922}, velocity: {u: 1.003272, v: -0.002593, r: 0.000087}, time: 1.800000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535932.837600900] [wave_filter_node]: listened estimated state: {position: {x: 2.602748, y: 2.027534, psi: 0.999913}, velocity: {u: 1.003621, v: -0.002781, r: 0.000091}, time: 1.900000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535932.839498700] [wave_filter_node]: published filtered state: {position: {x: 2.602748, y: 2.027534, psi: 0.999913}, velocity: {u: 1.003621, v: -0.002781, r: 0.000091}, time: 1.900000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535932.848169700] [wave_filter_node]: listened estimated state: {position: {x: 2.687682, y: 2.081849, psi: 0.999903}, velocity: {u: 1.003900, v: -0.002979, r: 0.000096}, time: 2.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535932.849660600] [wave_filter_node]: published filtered state: {position: {x: 2.687682, y: 2.081849, psi: 0.999903}, velocity: {u: 1.003900, v: -0.002979, r: 0.000096}, time: 2.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535932.858049000] [wave_filter_node]: listened estimated state: {position: {x: 2.772670, y: 2.136175, psi: 0.999893}, velocity: {u: 1.004098, v: -0.003188, r: 0.000100}, time: 2.100000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
